,path,label,features,pca_features
473,s3://p8-data-2023/Test/Banana Red/r_142_100.jpg,Banana Red,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.56939155, 0.54226345, 0.05560277, ..., 0.68605143, 0.        ,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-1.37045245,  5.39219462,  3.29230843, -2.37526704,  6.84804681,
        7.50278846, -8.12768114, -3.61222232, -5.79893771,  1.20884697,
        3.33003868, -1.31065185,  4.82339092,  2.7613426 , -3.45616071,
        0.08982401, -2.21895296, -0.83420259,  1.94190085,  3.89190979,
       -1.01281625, -2.69454583,  4.80688278, -8.59709255, -0.59990708,
       -0.12549301,  0.19611767,  0.05410685, -0.64589939, -1.63933369,
        2.35238746,  3.69611113,  0.53527126, -3.10853116,  3.8591716 ,
       -1.5539927 , -1.08903476, -3.31591836,  1.27416629, -0.03327475,
       -1.92074573,  0.45346239,  0.1030356 ,  0.99685069, -0.36130214,
       -0.31232751, -0.89144512, -0.75313849,  1.36044805, -0.46900253])}"
474,s3://p8-data-2023/Test/Banana/r_46_100.jpg,Banana,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.04192631, 0.13844691, 0.        , ..., 0.43445933, 0.        ,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-2.94462147e+00,  2.08115347e+00,  4.31125184e+00,  1.52661381e+00,
        9.08780884e+00,  8.74650524e+00, -9.68415080e+00, -3.67358026e+00,
       -4.86944431e+00,  2.10444939e-01,  5.32408575e+00, -2.86348233e+00,
        7.07459407e+00,  2.91244181e+00, -3.76255035e+00,  5.33241611e-01,
       -3.29199781e+00,  1.04269582e-01,  3.70343207e+00,  2.93313514e+00,
       -2.10294257e+00, -4.46206864e-01,  4.41512973e+00, -5.04922900e+00,
       -1.50644017e+00,  1.13342009e+00,  1.49554475e+00,  7.03149793e-01,
       -2.82159562e+00, -4.46404784e+00,  3.59024264e+00,  3.57233630e+00,
        2.99572276e+00, -3.25120303e+00,  9.41301627e-01, -7.00692834e+00,
       -9.12117167e-01, -4.23484028e+00,  2.35626201e+00,  1.91454114e-01,
       -8.87584261e-01,  2.26380242e-02, -4.79073850e-01,  3.31634698e-01,
       -5.69097941e-02, -1.77935233e+00, -2.82298413e+00,  1.25981840e+00,
       -3.37700303e-01, -1.36444994e-03])}"
475,s3://p8-data-2023/Test/Banana/r_317_100.jpg,Banana,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.05704862, 0.17855601, 0.        , ..., 0.1009796 , 0.        ,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-2.14424192,  2.14322245,  2.93271462,  0.13984245,  9.46616594,
        8.8896806 , -9.36186241, -3.77894511, -3.97762445,  0.76117785,
        4.44429016, -3.07096694,  5.9038114 ,  2.27603954, -5.26813483,
       -0.18405094, -2.94270641, -0.06809902,  4.21739183,  2.38681848,
       -2.50622454, -1.31020459,  4.90047457, -2.80373162, -1.81682861,
        1.41137061,  1.07525062,  0.00993659, -2.2241238 , -3.71092188,
        2.28403992,  3.09107854,  2.39648859, -3.59036022,  1.10995515,
       -5.20831228,  0.17381551, -2.78414339,  1.70651745, -0.08008142,
       -0.23934648,  0.0774819 , -1.2910932 ,  0.85260226, -0.55998531,
       -1.44996701, -2.58629963,  2.42346481, -0.71215758, -0.70151634])}"
476,s3://p8-data-2023/Test/Banana/r_34_100.jpg,Banana,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.10932652, 0.43362668, 0.        , ..., 0.22190289, 0.        ,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-2.1176244 ,  1.57441536,  3.28762116,  0.99765416,  8.66558758,
        8.39219128, -9.42501944, -3.81343108, -5.13440218, -0.25468129,
        5.05906221, -2.01711405,  6.68636248,  2.67569276, -3.78597059,
        0.82412434, -3.40394698,  0.21682598,  4.65855287,  2.91442694,
       -2.38199016, -1.79367261,  4.11697998, -4.29463879, -1.62216158,
        1.01707284,  1.15363324,  1.11293643, -2.6535401 , -3.99084936,
        2.94823442,  2.83065594,  3.17394683, -3.39677455,  0.62189842,
       -7.37774402, -1.04842577, -3.97851274,  1.31264033,  0.64540596,
       -1.14425207,  0.35069225, -1.38810587,  0.50780058, -0.924958  ,
       -2.48754744, -2.75679369,  1.47694072, -0.71422271, -0.2710575 ])}"
477,s3://p8-data-2023/Test/Banana/r_40_100.jpg,Banana,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.03401064, 0.16988069, 0.        , ..., 0.32475823, 0.        ,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-2.44283812,  2.28679624,  4.36195613,  1.64646039,  8.77202678,
        9.20829846, -9.63168599, -3.48065809, -4.80479167, -0.10977944,
        5.34021307, -3.06157795,  7.35508658,  3.03615304, -3.88401732,
        0.69587302, -3.95762594,  0.37702484,  4.03963424,  2.98349694,
       -2.4904445 , -0.73570777,  4.49279735, -5.47135068, -1.60976182,
        0.7323838 ,  1.3180524 ,  0.80066341, -2.71768589, -4.40216056,
        3.47920883,  3.13786806,  2.69166583, -3.11770762,  0.94364578,
       -7.18605027, -1.27457131, -4.26187841,  2.41394459,  0.29421962,
       -0.90982405,  0.09656307, -0.30994414,  0.31164675, -0.36769547,
       -2.42261313, -2.65146745,  1.50785072, -0.5582944 , -0.17896335])}"
478,s3://p8-data-2023/Test/Pineapple Mini/79_100.jpg,Pineapple Mini,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.        , 4.25747728, 0.        , ..., 0.        , 0.        ,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-5.19052493,  2.6732501 ,  2.42396883, -3.89800092, -1.94570997,
        2.7000594 ,  2.00543601, -0.70161007, -9.24195409,  3.58534189,
       -2.21273027,  2.13646387,  0.64395276, -3.81564661, -3.18956655,
        1.06166366, -1.84240565,  3.15016431,  3.60555002, -1.38850528,
       -1.62975456, -0.10820669,  1.67887921, -1.86001714,  0.73250057,
        5.16939335, -2.1990831 , -1.20868993,  2.17144368, -1.39748575,
        1.99371524, -1.79858581,  2.94995922, -2.94094416,  1.13408531,
       -0.81009715, -0.8201224 , -1.70304271, -1.44738006, -1.31196845,
        1.96533271,  0.14019807, -3.05227416,  0.28463081, -1.94891768,
        0.46292277, -1.89695688, -0.01306231,  0.64514035, -0.46729312])}"
479,s3://p8-data-2023/Test/Pineapple Mini/293_100.jpg,Pineapple Mini,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.00000000e+00, 4.80310392e+00, 2.15336625e-02, ...,
       0.00000000e+00, 0.00000000e+00, 1.09683577e-04])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-4.93602706,  2.07161475,  1.1209976 , -3.31178374, -3.99590242,
        1.98623917,  1.45856332, -0.97287091, -7.7686005 ,  4.02289338,
       -3.47814243,  1.30508609,  0.49483463, -4.72817465, -2.59452519,
        0.32283108, -1.33749245,  3.1148802 ,  3.30738751,  0.58743726,
       -2.22955523, -0.28476884,  2.86368732, -2.74416309,  0.82934764,
        4.25960016, -1.70516324, -1.01074681,  0.59993574, -2.61850351,
        2.98359464, -2.08965895,  1.6669645 , -3.10142184,  0.59368853,
       -1.1401419 ,  0.02513234, -1.4292379 , -1.66547887, -0.87037538,
        1.99812622,  1.18226085, -3.19984441,  0.44998689, -2.28005386,
        0.01893603, -1.94371778, -0.46762102,  0.38811222, -1.21030412])}"
480,s3://p8-data-2023/Test/Watermelon/282_100.jpg,Watermelon,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.11681207, 0.13096309, 0.        , ..., 0.        , 0.91597688,
       0.02454793])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-2.51955008e+00,  2.19153309e+00, -8.32740013e+00, -6.17491533e+00,
        5.42865183e+00,  5.99062927e+00, -3.41640879e+00,  3.48698552e+00,
       -9.55187138e+00,  2.25850146e+00, -4.22986813e+00,  1.39553800e-01,
       -2.62995749e+00,  6.81540248e+00,  4.44657774e+00, -3.05859480e-03,
       -1.59166856e+00,  3.42112224e+00,  9.99128766e-01,  1.07801680e+01,
        7.58114712e-01,  6.24565882e-01,  6.35894096e+00,  5.53975745e-01,
       -2.16866056e+00,  2.85433534e+00,  2.89593425e+00, -3.22555315e+00,
        8.60292872e-01,  1.31514275e+00,  5.43678783e+00,  2.68645426e+00,
        3.59532592e+00, -3.57694803e+00, -1.14646563e+00, -2.52986056e+00,
        3.63312749e+00, -6.38867141e-01, -4.28672641e-01, -1.76286052e+00,
       -2.13264890e-01,  1.40975825e+00, -2.62659053e+00, -4.69636794e-01,
       -8.95700144e-01, -2.41867988e+00, -8.46246365e-01, -1.00924608e+00,
        2.31989104e+00,  4.87793487e-01])}"
481,s3://p8-data-2023/Test/Watermelon/286_100.jpg,Watermelon,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.50884295, 0.01245661, 0.        , ..., 0.00946815, 0.98523432,
       0.14661998])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-2.95902663,  2.85908055, -8.49197986, -5.56044232,  5.5532756 ,
        6.3601604 , -3.17697882,  4.43787739, -8.98773998,  1.68507315,
       -4.35561756,  0.27337212, -2.54276862,  6.25442751,  3.86508915,
        0.07796692, -1.66151218,  3.42163176,  0.83028951, 10.2387178 ,
        1.36874104,  0.79493252,  6.14730799,  0.37593522, -1.97491373,
        3.11504283,  3.06387071, -3.28947239,  0.48513276,  1.52726879,
        5.25668619,  2.21584399,  3.64500754, -3.00610111, -1.31059558,
       -2.91005858,  3.11942455, -0.01783336, -0.01989008, -1.15512698,
       -0.05308804,  1.95944601, -2.26552352, -0.45089635, -1.50516559,
       -2.03147232, -1.05381562, -1.01023293,  2.51005659,  0.88795891])}"
482,s3://p8-data-2023/Test/Watermelon/207_100.jpg,Watermelon,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.        , 0.22032487, 0.0118389 , ..., 0.        , 0.19318363,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-2.81657041,  4.67505957, -6.88884931, -4.95208757,  5.06461268,
        6.20784978, -2.30152224,  3.05753323, -7.20796305,  3.37801181,
       -4.12364896, -1.67459399, -0.53781301,  3.78819122,  2.79447258,
        0.20738641, -2.15116338,  3.73937695, -1.38523892, 11.93433029,
       -0.39741659,  0.68694422,  6.64407727,  0.44856314, -2.17694397,
        0.74102426,  4.0270763 , -3.23854394,  0.28329608,  1.17970904,
        4.93743053,  0.96825346,  1.70565669, -3.12030053, -2.26043468,
       -1.53595391,  1.52364326, -0.51401888,  1.5753921 , -2.04961888,
        0.17002298,  0.50453877, -3.18638776, -1.87924759,  0.58619344,
       -2.44977915,  1.17165245, -1.7135318 ,  0.55594433,  0.91301991])}"
483,s3://p8-data-2023/Test/Cauliflower/r2_227_100.jpg,Cauliflower,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.        , 1.19448709, 1.42082465, ..., 0.        , 0.09112567,
       0.12599818])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-4.89384907e+00,  3.67819213e+00, -1.74058788e+00, -3.66732738e+00,
       -3.52915356e+00,  4.79942166e+00,  1.73702050e-01,  3.54091459e+00,
       -2.76483800e+00,  3.20805403e+00, -6.44256729e+00,  2.49919292e+00,
        3.68703341e+00, -1.35899962e+00, -6.16609976e-01,  7.15447744e-01,
       -4.49612321e+00,  2.48030958e+00,  1.71841381e-01,  4.54490164e+00,
        3.22215092e-01, -1.95828347e+00,  5.53116944e+00, -2.30780747e+00,
        1.89486361e+00, -1.10824588e+00, -1.52310531e-01, -4.02858638e+00,
       -1.20034504e+00, -2.67466694e+00,  2.42828795e+00,  1.34721468e+00,
       -1.98543028e+00, -3.34317898e+00,  7.67552213e-01, -3.06680101e+00,
        1.35117163e+00, -1.19952367e+00, -5.50555511e-01,  1.00287621e+00,
       -1.58243338e-01,  5.66467561e-01, -2.28240363e+00, -7.03671961e-01,
       -3.70866099e-02,  4.17930245e-01, -1.16143475e+00, -1.24181152e+00,
        8.06704392e-02, -2.40870012e-04])}"
484,s3://p8-data-2023/Test/Cauliflower/r_308_100.jpg,Cauliflower,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.        , 0.43069038, 2.55236173, ..., 0.        , 0.15613703,
       0.02576644])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-4.48963725,  3.29900428,  1.491029  , -1.78968702, -2.03892748,
        2.25895743,  0.64758762,  0.76265497, -3.15032838,  2.24118419,
       -2.9683245 ,  2.43732425,  1.88104008, -2.7204167 ,  0.79833788,
        2.30149388, -4.34589098,  1.91483589, -0.78605419,  2.5593563 ,
        2.23991605,  0.23624135,  3.80451459, -0.04618706,  3.67949442,
       -2.50352556, -0.97553943, -2.84547386, -0.0775077 , -0.46563518,
        1.00043623,  1.13021854, -1.30114968, -4.34615651, -0.02703024,
       -1.67643109,  1.84318599, -0.04852412, -1.39750855,  0.43293317,
        0.22505958,  1.2932419 , -0.91002402,  0.58490909, -0.09427718,
        0.68095104, -1.08685544, -0.46619223, -0.05856744,  0.62723498])}"
485,s3://p8-data-2023/Test/Raspberry/92_100.jpg,Raspberry,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.02705471, 0.90970951, 0.        , ..., 0.        , 0.20284972,
       0.11994512])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ 0.34502342,  3.18723999,  2.16097573, -7.95477086, -3.04780078,
        0.78837588, -1.52107652,  3.46864531, -7.36466977,  3.84518487,
       -5.84424908, -3.1324887 , -0.78097913,  4.96800877, -4.17662602,
       -1.96855031, -5.75905061,  2.22926653,  0.1099048 ,  3.18618239,
       -1.68246862, -0.1035199 ,  3.31641711, -1.69507953,  0.17378011,
        2.00720438, -0.27686661,  0.8707905 , -1.86372394,  0.15170034,
       -1.56330919,  1.11178753,  1.66611003, -2.50850531, -0.29449627,
       -0.96950657, -0.39340487, -1.34333683,  0.11740788, -1.28992177,
        0.78706069,  0.60199209, -1.93028618,  0.36779437, -1.8031016 ,
       -0.74440111,  0.01357225, -1.26744042, -1.72214982, -1.42262363])}"
486,s3://p8-data-2023/Test/Raspberry/236_100.jpg,Raspberry,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.16291463, 0.12532631, 0.04176519, ..., 0.        , 0.00307392,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-8.56485601e-01,  3.65475572e+00,  2.02983233e+00, -9.68112436e+00,
       -4.62980012e+00,  2.04200612e+00, -8.53649018e-01,  3.96189064e+00,
       -4.04217833e+00,  4.30050810e+00, -6.43805269e+00, -2.46408192e+00,
       -7.81812770e-03,  6.19993755e+00, -4.39143719e+00, -2.67684806e+00,
       -7.15211702e+00,  2.36848355e+00,  5.88080715e-02,  3.49945370e+00,
       -1.31662075e+00, -1.56838840e+00,  4.06481016e+00, -3.15580948e+00,
       -6.74274904e-01,  1.57533748e+00,  2.65247034e-01,  4.90249443e-01,
       -1.43455576e+00, -1.10325917e+00, -2.17790194e+00,  2.82966838e+00,
        1.75941728e+00, -2.09152996e+00,  3.14651360e-01, -8.31445327e-01,
        1.32703990e-01, -9.14826506e-01,  3.65797925e-01, -7.22067533e-01,
        1.77477182e+00,  1.83724179e+00, -2.02890863e+00,  5.84206068e-01,
       -2.05982306e-03,  1.09801153e+00, -4.95157697e-01, -2.59733191e+00,
       -2.31780487e+00, -1.39880213e+00])}"
487,s3://p8-data-2023/Test/Cauliflower/r2_202_100.jpg,Cauliflower,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.        , 1.10080063, 2.14241195, ..., 0.        , 0.00804255,
       0.02920303])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-3.61038094e+00,  2.19196423e+00, -1.22272540e-01, -2.60978038e+00,
       -4.01883453e+00,  3.59492766e+00, -8.41337330e-01,  2.25690385e+00,
       -1.61157445e+00,  2.62736552e+00, -4.40479331e+00,  2.03855424e+00,
        2.15672986e+00, -2.87483021e+00, -3.08019316e-02,  2.00338666e+00,
       -4.03563092e+00,  2.30401728e+00, -5.06444882e-01,  3.26970542e+00,
        5.08787197e-01, -1.90331619e+00,  5.86442712e+00, -2.14263154e+00,
        2.08270480e+00, -2.76095945e+00,  9.97073552e-02, -3.34755985e+00,
       -7.81063142e-01, -2.30223085e+00,  1.70522961e+00,  9.47702699e-01,
       -1.85022484e+00, -3.11067727e+00, -2.56853245e-01, -2.61315574e+00,
        1.21270545e+00,  1.81561131e-01, -9.51051471e-01,  4.88973159e-01,
       -3.87345524e-03,  1.05245088e+00, -1.48042782e+00, -6.60525776e-01,
        9.63706559e-02,  1.90881115e-01, -6.82256240e-01, -6.46866925e-01,
       -8.11995236e-01,  1.04861065e-01])}"
488,s3://p8-data-2023/Test/Raspberry/102_100.jpg,Raspberry,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.02956064, 0.75126588, 0.00753852, ..., 0.        , 0.15927854,
       0.6385318 ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ 0.59856707,  5.63436963,  3.39891105, -8.42672798, -3.30941174,
        1.99031109, -0.51066039,  5.57039884, -7.01356882,  3.52986034,
       -5.95258068, -1.69711785, -0.20393616,  6.93288736, -4.91555464,
       -2.96346924, -7.15621573,  1.27158225,  0.52215321,  3.58569284,
       -2.02523887,  0.38625922,  3.98914441, -2.17715577,  0.12201998,
        2.9114502 , -0.12142742,  0.81737842, -1.22040939, -0.90891053,
       -2.1163622 ,  1.6551433 ,  1.17282172, -3.4321597 , -0.61434429,
       -0.18874896, -1.48585479, -1.93142857,  1.64289128, -0.93277846,
        1.26111338,  0.76423557, -1.6942472 ,  1.08247406, -2.02654593,
       -1.09401535, -0.25766092, -2.22252287, -1.66065177, -2.18648788])}"
489,s3://p8-data-2023/Test/Cauliflower/26_100.jpg,Cauliflower,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.08838783, 2.10506558, 2.4765954 , ..., 0.        , 0.54174519,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-4.59230748,  3.27136286,  0.84351098, -2.05722572, -2.17384214,
        2.10959035, -1.5152415 ,  0.41187703, -3.21977047,  2.28589884,
       -3.93563759,  2.00209255,  2.5600617 , -4.17600764,  0.66233651,
        1.46952668, -4.24637157,  0.80733453, -0.84945002,  4.44627732,
        0.78333534,  0.25643464,  5.11474906, -0.4280035 ,  2.63948157,
       -3.70420669, -0.52419765, -2.39722438, -0.67560869, -1.16051725,
        0.69040877,  1.43039729, -2.456196  , -3.4770858 , -1.039751  ,
       -1.61813395,  1.76908232,  0.89117596, -2.30365812,  0.42417584,
       -0.44922938,  1.04204899, -2.12072778, -0.26505795, -0.88638782,
        0.94975316, -1.35349027, -0.94288469, -0.34164049,  0.20894487])}"
490,s3://p8-data-2023/Test/Cauliflower/r2_49_100.jpg,Cauliflower,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.12413219, 1.78700221, 2.04066706, ..., 1.85392141, 0.25271094,
       0.08593487])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-7.04375556,  6.9412473 ,  1.28751607, -2.28869437,  1.41227387,
        3.12299397,  0.44331532,  1.13794171, -9.2954127 ,  2.91816174,
       -4.57257162,  4.19066952,  3.69523559, -2.70608266, -0.33509219,
        2.44249641, -5.0999005 ,  1.60919993,  0.53716866,  3.54623911,
        3.03949782,  0.72691143,  5.07806212, -0.27451764,  5.10753909,
        0.58629334, -1.07274717, -3.4474932 ,  1.10630888, -1.74993516,
        1.00616793,  1.22735462,  0.57620195, -5.11112184,  1.39925744,
       -3.43008264,  0.36390827,  0.23019918, -1.67402516,  0.44974443,
        2.06465349,  0.81669897,  0.36470062,  1.69364729, -0.15892731,
        0.42765009, -1.54629366, -0.57326477,  0.56715493, -1.327873  ])}"
